mobley_id,atoms,coords,smiles,hfe
mobley_1592519,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.04, 1.064, 0.143], [-0.16, 1.436, 1.604], [0.924, 0.824, 2.492], [0.715, 1.202, 3.962], [1.785, 0.605, 4.876], [1.595, 0.968, 6.332], [0.692, 1.666, 6.772], [2.609, 0.418, 7.063], [2.583, 0.702, 8.465], [3.765, 0.023, 9.116], [-0.74, 1.506, -0.484], [1.012, 1.412, -0.22], [0.001, -0.023, 0.02], [-1.148, 1.089, 1.931], [-0.15, 2.527, 1.702], [0.913, -0.266, 2.378], [1.909, 1.173, 2.16], [0.751, 2.295, 4.055], [-0.282, 0.887, 4.289], [1.788, -0.487, 4.776], [2.768, 0.984, 4.574], [2.634, 1.783, 8.595], [1.644, 0.327, 8.872], [3.775, 0.22, 10.192], [3.729, -1.06, 8.956], [4.706, 0.378, 8.683]]",CCCCCC(=O)OCC,-2.93
mobley_1615431,"['C', 'C', 'C', 'O', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.225, -0.042, 1.754], [1.353, 0.919, 1.413], [2.117, 0.479, 0.173], [0.812, 2.218, 1.194], [1.73, 3.233, 1.573], [1.529, 4.454, 0.686], [1.533, 3.568, 3.046], [-0.318, 0.284, 2.647], [-0.482, -0.111, 0.921], [0.607, -1.054, 1.927], [2.042, 0.99, 2.261], [2.926, 1.177, -0.064], [1.443, 0.419, -0.688], [2.545, -0.521, 0.308], [2.742, 2.839, 1.423], [2.221, 5.259, 0.951], [1.685, 4.189, -0.365], [0.504, 4.833, 0.766], [2.226, 4.348, 3.375], [1.692, 2.676, 3.662], [0.508, 3.905, 3.238]]",CC(C)OC(C)C,-0.18
mobley_1636752,"['C', 'O', 'H', 'H', 'H', 'H']","[[0.283, 0.768, 0.724], [-0.311, 2.001, 0.362], [-0.065, 0.472, 1.716], [1.371, 0.874, 0.724], [-0.007, 0.007, -0.004], [0.022, 2.23, -0.522]]",CO,-3.49
mobley_1650157,"['C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.465, -0.065, 0.989], [0.561, -0.399, 2.072], [1.627, 0.691, 2.157], [1.204, -1.76, 1.812], [-0.108, -0.445, 3.333], [-1.232, -0.845, 0.925], [-0.958, 0.893, 1.183], [0.01, -0.016, 0.003], [2.365, 0.455, 2.932], [1.182, 1.652, 2.437], [2.153, 0.817, 1.205], [1.939, -2.0, 2.588], [0.457, -2.56, 1.784], [1.748, -1.759, 0.86], [-0.783, -1.137, 3.259]]",CC(C)(C)O,-3.29
mobley_1659169,"['C', 'C', 'O', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.263, -1.389, -0.063], [1.206, -0.34, -0.642], [1.098, 0.881, 0.092], [-0.237, 1.386, 0.049], [-1.207, 0.37, 0.64], [-1.122, -0.907, -0.076], [0.553, -1.627, 0.967], [0.331, -2.312, -0.649], [2.241, -0.685, -0.565], [0.996, -0.149, -1.701], [-0.263, 2.311, 0.633], [-0.498, 1.639, -0.986], [-0.978, 0.206, 1.7], [-2.23, 0.753, 0.577], [-1.725, -1.593, 0.377]]",C1COCCN1,-6.12
mobley_1662128,"['C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[4.077, -1.562, 0.736], [2.934, -1.874, -0.218], [1.949, -0.746, -0.281], [0.885, -0.636, 0.522], [4.783, -2.397, 0.766], [3.708, -1.393, 1.753], [4.625, -0.668, 0.418], [2.447, -2.805, 0.096], [3.336, -2.047, -1.223], [2.113, 0.019, -1.036], [0.197, 0.198, 0.441], [0.687, -1.389, 1.277]]",CCC=C,2.37
mobley_1674094,"['C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.867, -1.161, 1.154], [-0.393, -0.818, 1.013], [-0.145, 0.109, -0.177], [1.338, 0.452, -0.316], [1.571, 1.343, -1.461], [1.764, 2.071, -2.396], [-2.022, -1.825, 2.01], [-2.239, -1.67, 0.259], [-2.467, -0.259, 1.311], [-0.045, -0.34, 1.936], [0.181, -1.744, 0.889], [-0.503, -0.37, -1.098], [-0.729, 1.03, -0.054], [1.922, -0.467, -0.444], [1.696, 0.935, 0.601], [1.936, 2.718, -3.225]]",CCCCC#C,0.55
mobley_1708457,"['C', 'S', 'O', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.062, 0.238, 0.093], [1.275, 1.269, 1.523], [0.947, 0.479, 2.693], [0.611, 2.532, 1.263], [3.025, 1.569, 1.542], [1.306, 0.825, -0.794], [1.732, -0.618, 0.182], [0.022, -0.092, 0.058], [3.239, 2.201, 2.399], [3.521, 0.607, 1.627], [3.282, 2.066, 0.611]]",CS(=O)(=O)C,-10.56
mobley_1717215,"['C', 'O', 'C', 'O', 'H', 'H', 'H', 'H']","[[0.35, -1.034, 0.071], [1.579, -1.192, -0.645], [1.512, -0.936, -1.977], [0.533, -0.592, -2.621], [0.511, -1.262, 1.128], [-0.405, -1.706, -0.346], [0.011, -0.001, -0.028], [2.511, -1.09, -2.412]]",COC=O,-4.03
mobley_1722522,"['C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.379, -0.698, 0.753], [0.405, -0.579, 2.05], [1.885, -0.888, 1.841], [2.675, -0.772, 3.124], [2.21, -0.469, 4.214], [3.985, -1.062, 2.865], [4.865, -0.995, 3.992], [6.261, -1.341, 3.532], [-1.435, -0.472, 0.926], [-0.001, 0.001, 0.001], [-0.31, -1.712, 0.346], [-0.019, -1.265, 2.793], [0.287, 0.435, 2.452], [2.31, -0.187, 1.113], [1.999, -1.909, 1.46], [4.825, 0.017, 4.396], [4.513, -1.704, 4.742], [6.962, -1.299, 4.372], [6.291, -2.345, 3.096], [6.599, -0.646, 2.756]]",CCCC(=O)OCC,-3.38
mobley_1723043,"['C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']","[[0.83, -0.695, 0.004], [-0.283, -0.297, 1.002], [-0.597, 0.9, 0.072], [0.051, 0.092, -1.077], [0.806, 0.805, -1.942], [-0.807, -0.644, -1.82], [0.029, 2.056, 0.39], [-1.907, 1.193, -0.083], [-1.284, -1.198, 1.139], [0.132, 0.021, 2.247], [0.969, -2.019, -0.222], [2.062, -0.213, 0.291]]",C1(C(C(C1(F)F)(F)F)(F)F)(F)F,3.08
mobley_1728386,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.755, -1.101, 4.129], [0.799, -0.612, 4.756], [2.813, -1.706, 4.8], [1.918, -1.02, -1.198], [3.761, -2.078, 0.084], [3.691, -2.118, 2.553], [-0.081, -0.034, 2.47], [0.0, 0.0, -0.0], [3.592, -2.139, 4.316], [2.832, -1.768, 5.813]]",c1ccc(cc1)C(=O)N,-10.41
mobley_172879,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.858, 0.74, 0.8], [-1.004, -0.257, 0.326], [-1.437, -1.582, 0.269], [-2.727, -1.905, 0.689], [-3.58, -0.91, 1.163], [-3.149, 0.415, 1.22], [-4.856, -1.183, 1.585], [-5.239, -2.498, 1.512], [-6.529, -2.821, 1.932], [-6.962, -4.146, 1.875], [-6.107, -5.143, 1.401], [-4.817, -4.818, 0.982], [-4.386, -3.494, 1.038], [-3.109, -3.22, 0.616], [-1.517, 1.77, 0.842], [0.0, -0.0, 0.001], [-0.766, -2.353, -0.101], [-3.808, 1.196, 1.587], [-7.199, -2.051, 2.303], [-7.966, -4.403, 2.201], [-6.448, -6.174, 1.358], [-4.157, -5.599, 0.613]]",c1ccc2c(c1)Oc3ccccc3O2,-4.9
mobley_1733799,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'Br', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.204, 0.117, -0.143], [4.281, -2.458, 2.978], [1.924, -1.024, -1.198], [3.754, -2.074, 0.068], [1.751, -1.087, 3.761], [-0.074, -0.04, 2.485], [-0.876, 0.468, 0.462]]",c1cc(ccc1O)Br,-5.83
mobley_1735893,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.905, 1.936, -0.394], [1.735, 0.623, -1.143], [1.001, 0.771, -2.477], [0.804, -0.523, -3.273], [0.066, -0.317, -4.595], [-0.109, -1.615, -5.35], [0.28, -2.712, -4.977], [-0.76, -1.419, -6.527], [2.435, 1.765, 0.549], [2.485, 2.653, -0.983], [0.938, 2.387, -0.151], [2.729, 0.206, -1.342], [1.22, -0.1, -0.502], [0.015, 1.217, -2.292], [1.551, 1.489, -3.098], [1.771, -1.005, -3.456], [0.234, -1.222, -2.647], [0.626, 0.37, -5.239], [-0.928, 0.101, -4.399], [-1.019, -0.49, -6.708]]",CCCCCC(=O)O,-7.88
mobley_1743409,"['C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-1.268, 0.703, -1.664], [-1.042, -0.224, -0.49], [-2.06, 0.007, 0.49], [-1.981, -0.766, 1.614], [-1.131, -1.617, 1.84], [-3.126, -0.406, 2.536], [-3.124, -1.221, 3.827], [-4.269, -0.86, 4.749], [-5.123, -0.015, 4.52], [-4.196, -1.64, 5.869], [-5.225, -1.422, 6.84], [-4.995, -2.358, 8.003], [-0.506, 0.552, -2.433], [-2.255, 0.533, -2.107], [-1.241, 1.749, -1.341], [-0.065, -0.036, -0.034], [-1.093, -1.269, -0.81], [-4.068, -0.532, 1.992], [-3.008, 0.653, 2.796], [-2.195, -1.006, 4.369], [-3.168, -2.295, 3.615], [-5.176, -0.381, 7.16], [-6.187, -1.616, 6.366], [-5.766, -2.217, 8.765], [-5.011, -3.402, 7.673], [-4.014, -2.183, 8.456]]",CCOC(=O)CCC(=O)OCC,-8.68
mobley_1755375,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.95, -1.022, -1.604], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.206, 0.119, -0.143], [-0.383, 0.124, 2.694], [2.464, -0.119, -1.948], [2.487, -1.899, -1.98], [0.946, -1.046, -2.039], [3.766, -2.078, 0.092], [3.685, -2.115, 2.563], [1.775, -1.101, 3.762], [-0.876, 0.47, 0.464], [-0.178, 1.179, 2.912], [-1.309, 0.061, 2.111], [-0.566, -0.399, 3.641]]",Cc1cccc(c1O)C,-4.31
mobley_1760914,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.969, -1.034, -1.605], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.493, 0.282, -0.297], [2.486, -0.134, -1.95], [2.51, -1.915, -1.967], [0.969, -1.062, -2.052], [3.767, -2.079, 0.093], [3.686, -2.113, 2.563], [1.769, -1.092, 3.761], [-0.068, -0.04, 2.495]]",Cc1ccccc1Cl,-0.47
mobley_1770205,"['C', 'O', 'P', 'S', 'O', 'C', 'S', 'C', 'N', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.899, 0.318, 0.137], [1.146, -1.076, 0.065], [2.071, -1.691, -1.135], [1.329, -1.317, -2.912], [1.94, -3.271, -0.734], [2.595, -4.264, -1.507], [4.077, -1.111, -0.726], [4.461, -1.827, 0.883], [5.8, -1.504, 1.275], [6.836, -2.367, 0.91], [6.692, -3.402, 0.267], [8.174, -1.97, 1.348], [9.303, -2.74, 1.053], [10.555, -2.316, 1.493], [10.672, -1.134, 2.221], [9.535, -0.375, 2.508], [8.271, -0.789, 2.071], [7.158, 0.001, 2.378], [6.021, -0.353, 1.998], [0.265, 0.532, 1.001], [0.406, 0.649, -0.781], [1.85, 0.843, 0.247], [2.388, -5.248, -1.083], [3.671, -4.072, -1.507], [2.217, -4.221, -2.53], [4.371, -2.916, 0.845], [3.78, -1.437, 1.643], [9.226, -3.663, 0.487], [11.439, -2.906, 1.27], [11.647, -0.801, 2.565], [9.643, 0.546, 3.077]]",COP(=S)(OC)SCn1c(=O)c2ccccc2nn1,-14.11
mobley_1781152,"['C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.704, -0.412, 0.731], [1.924, -1.034, 0.039], [2.594, 0.03, -0.845], [1.494, -2.215, -0.843], [2.92, -1.522, 1.097], [4.073, -1.12, 1.2], [2.34, -2.461, 1.903], [3.176, -2.993, 2.935], [0.199, -1.144, 1.372], [0.995, 0.441, 1.355], [-0.034, -0.053, 0.005], [3.473, -0.376, -1.359], [2.922, 0.891, -0.251], [1.906, 0.398, -1.615], [2.351, -2.675, -1.348], [1.003, -2.994, -0.251], [0.795, -1.89, -1.622], [2.606, -3.724, 3.505], [3.505, -2.176, 3.575], [4.034, -3.47, 2.467]]",CC(C)(C)C(=O)OC,-3.3
mobley_1792062,"['C', 'C', 'Br', 'Br', 'H', 'H', 'H', 'H']","[[0.248, -0.549, -0.455], [-0.248, 0.549, 0.455], [-1.363, -0.22, 1.851], [1.363, 0.22, -1.852], [-0.57, -1.072, -0.96], [0.867, -1.28, 0.073], [0.57, 1.072, 0.96], [-0.867, 1.28, -0.073]]",C(CBr)Br,-1.27
mobley_1800170,"['C', 'C', 'S', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.441, -0.35, 0.94], [1.852, -0.868, 0.734], [2.926, 0.445, 0.092], [-0.222, -1.131, 1.327], [0.421, 0.499, 1.631], [0.027, -0.009, -0.015], [1.85, -1.701, 0.024], [2.264, -1.229, 1.681], [2.767, 1.28, 1.128]]",CCS,-0.4
mobley_1803862,"['C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.23, -0.899, -0.692], [0.431, -0.623, -2.034], [1.954, -0.423, -1.941], [2.669, -1.648, -1.371], [2.52, -0.09, -3.324], [-1.309, -1.032, -0.826], [-0.075, -0.067, 0.002], [0.159, -1.812, -0.232], [0.2, -1.444, -2.723], [-0.024, 0.281, -2.459], [2.157, 0.43, -1.281], [3.75, -1.486, -1.312], [2.49, -2.536, -1.985], [2.306, -1.875, -0.362], [3.605, 0.057, -3.284], [2.068, 0.825, -3.72], [2.313, -0.898, -4.034]]",CCC(C)C,2.59
mobley_1821184,"['C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-4.234, 1.708, 4.538], [-3.859, 0.69, 3.536], [-4.547, -0.472, 3.274], [-3.882, -1.142, 2.282], [-2.768, -0.431, 1.894], [-2.73, 0.729, 2.669], [-1.677, 1.644, 2.47], [-0.704, 1.364, 1.504], [-0.767, 0.198, 0.745], [-1.802, -0.725, 0.925], [-4.89, 2.456, 4.084], [-4.754, 1.249, 5.385], [-3.346, 2.21, 4.936], [-5.449, -0.884, 3.704], [-4.166, -2.03, 1.891], [-1.613, 2.557, 3.054], [0.111, 2.065, 1.346], [-0.0, 0.0, -0.0], [-1.851, -1.632, 0.332]]",Cc1c[nH]c2c1cccc2,-8.16
mobley_1827204,"['C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-0.659, -0.824, 2.657], [-0.053, 0.213, 1.726], [-0.308, -0.134, 0.259], [0.305, 0.915, -0.674], [0.067, 0.595, -2.148], [0.658, 1.609, -3.1], [1.28, 2.61, -2.762], [-0.465, -0.556, 3.7], [-0.23, -1.814, 2.475], [-1.743, -0.889, 2.52], [1.026, 0.275, 1.911], [-0.479, 1.196, 1.956], [-1.389, -0.196, 0.08], [0.11, -1.124, 0.042], [1.38, 1.008, -0.475], [-0.147, 1.889, -0.454], [0.474, -0.389, -2.403], [-1.011, 0.573, -2.345], [0.475, 1.402, -4.168]]",CCCCCC=O,-2.86
mobley_1838110,"['C', 'C', 'F', 'Cl', 'Cl', 'F', 'F', 'Cl']","[[0.726, -0.022, 0.28], [-0.658, -0.055, -0.358], [-0.572, -0.822, -1.483], [-1.202, 1.57, -0.848], [-1.867, -0.802, 0.718], [1.105, -1.29, 0.593], [1.63, 0.424, -0.634], [0.836, 0.988, 1.737]]",C(C(F)(Cl)Cl)(F)(F)Cl,1.69
mobley_1849020,"['C', 'C', 'O', 'P', 'S', 'O', 'C', 'C', 'S', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[2.182, -0.507, -0.491], [0.767, -0.63, 0.032], [0.507, -1.988, 0.346], [-0.952, -2.435, 0.936], [-2.409, -2.011, -0.308], [-0.671, -4.043, 1.04], [-1.68, -4.916, 1.52], [-1.151, -6.335, 1.509], [-1.065, -1.699, 2.928], [0.313, -2.484, 3.803], [0.396, -1.98, 5.549], [1.822, -2.907, 6.102], [2.248, -2.807, 7.427], [3.36, -3.531, 7.858], [4.046, -4.354, 6.965], [3.619, -4.454, 5.641], [2.507, -3.731, 5.209], [5.417, -5.247, 7.497], [2.417, 0.531, -0.743], [2.901, -0.86, 0.256], [2.32, -1.127, -1.383], [0.049, -0.299, -0.725], [0.637, -0.028, 0.936], [-1.952, -4.617, 2.537], [-2.56, -4.83, 0.875], [-1.906, -7.037, 1.875], [-0.857, -6.629, 0.496], [-0.258, -6.419, 2.137], [1.254, -2.271, 3.29], [0.162, -3.567, 3.774], [1.727, -2.171, 8.137], [3.681, -3.443, 8.893], [4.144, -5.092, 4.934], [2.19, -3.822, 4.173]]",CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,-7.02
mobley_1855337,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [-0.441, 0.256, -0.4], [-0.581, 0.229, 2.794], [1.817, -1.143, 4.405], [4.252, -2.339, -0.223], [1.922, -1.021, -1.2], [3.688, -2.117, 2.561]]",c1c(cc(c(c1Cl)Cl)Cl)Cl,0.14
mobley_1857976,"['C', 'C', 'Cl', 'Cl', 'H', 'H', 'H', 'H']","[[-0.545, -0.506, -0.199], [0.48, 0.421, 0.43], [1.814, 0.791, -0.689], [-1.273, 0.206, -1.66], [-1.361, -0.695, 0.505], [-0.103, -1.468, -0.475], [0.029, 1.368, 0.744], [0.923, -0.053, 1.311]]",C(CCl)Cl,-0.36
mobley_1858644,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.755, -1.101, 4.166], [1.057, -2.342, 4.729], [1.746, -3.511, 4.304], [1.918, -1.021, -1.198], [3.76, -2.078, 0.084], [3.69, -2.117, 2.555], [-0.08, -0.035, 2.471], [-0.001, -0.001, 0.0], [2.775, -1.044, 4.576], [1.228, -0.207, 4.533], [1.077, -2.321, 5.823], [0.016, -2.405, 4.396], [1.271, -4.268, 4.683]]",c1ccc(cc1)CCO,-5.28
mobley_186894,"['C', 'C', 'C', 'S', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.158, -0.497, 0.962], [1.64, -0.522, 1.306], [1.881, -1.21, 2.645], [3.653, -1.23, 3.039], [-0.014, -0.003, 0.001], [-0.233, -1.518, 0.894], [-0.414, 0.035, 1.729], [2.011, 0.509, 1.334], [2.178, -1.044, 0.506], [1.353, -0.687, 3.449], [1.52, -2.243, 2.619], [4.031, -1.927, 1.96]]",CCCS,-0.18
mobley_1873346,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.931, -1.014, -1.603], [1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [2.439, -0.108, -1.948], [2.464, -1.889, -1.991], [0.921, -1.037, -2.025], [3.765, -2.08, 0.091], [3.685, -2.115, 2.563], [1.766, -1.095, 3.761], [-0.076, -0.038, 2.479], [-0.005, 0.003, 0.008]]",Cc1ccccc1,-0.79
mobley_1875719,"['C', 'C', 'C', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.118, 0.061, -1.083], [-0.988, 0.889, -1.712], [-2.371, 0.319, -1.448], [-2.544, -0.707, -0.792], [-3.527, 1.101, -2.05], [-4.878, 0.477, -1.749], [1.095, 0.505, -1.296], [-0.003, 0.004, 0.003], [0.114, -0.962, -1.475], [-0.956, 1.907, -1.309], [-0.838, 0.936, -2.796], [-3.38, 1.147, -3.134], [-3.497, 2.119, -1.648], [-5.69, 1.061, -2.195], [-5.055, 0.426, -0.67], [-4.926, -0.539, -2.152]]",CCC(=O)CC,-3.05
mobley_1881249,"['C', 'C', 'C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.892, -0.609, -4.858], [1.038, 0.383, -4.085], [1.148, 0.161, -2.579], [0.303, 1.14, -1.783], [-0.387, 2.01, -2.311], [0.352, 0.991, -0.284], [1.807, -0.442, -5.936], [1.587, -1.638, -4.645], [2.945, -0.501, -4.579], [-0.007, 0.285, -4.402], [1.351, 1.403, -4.336], [0.816, -0.853, -2.326], [2.189, 0.277, -2.259], [1.158, 1.609, 0.119], [0.514, -0.058, -0.025], [-0.597, 1.32, 0.151]]",CCCC(=O)C,-3.17
mobley_1893815,"['C', 'C', 'Cl', 'Cl', 'Cl', 'Cl', 'H', 'H']","[[-0.226, -0.32, 0.715], [0.149, 0.184, -0.682], [1.921, 0.378, -0.85], [-0.395, -1.025, -1.894], [-0.655, 1.739, -1.051], [0.286, 0.775, 2.03], [0.233, -1.293, 0.92], [-1.311, -0.44, 0.812]]",C(C(Cl)(Cl)Cl)Cl,-0.09
mobley_1893937,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.671, -0.645, 0.577], [0.026, -1.025, 1.9], [0.942, -1.926, 2.729], [0.29, -2.307, 4.061], [1.209, -3.209, 4.89], [0.605, -3.618, 6.229], [1.698, -4.664, 7.164], [0.009, -0.0, -0.011], [0.882, -1.542, -0.014], [1.614, -0.114, 0.738], [-0.207, -0.113, 2.462], [-0.923, -1.537, 1.704], [1.891, -1.411, 2.919], [1.175, -2.835, 2.161], [-0.657, -2.825, 3.87], [0.053, -1.393, 4.619], [2.173, -2.711, 5.051], [1.419, -4.122, 4.318], [0.372, -2.742, 6.841], [-0.32, -4.179, 6.068]]",CCCCCCCl,1.26
mobley_1896013,"['C', 'C', 'H', 'C', 'H', 'C', 'H', 'C', 'H', 'O', 'O', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.352, -0.718, -0.749], [0.358, -2.12, -0.152], [0.918, -2.117, 0.79], [0.979, -3.131, -1.119], [0.298, -3.363, -1.943], [2.319, -2.609, -1.64], [3.049, -2.638, -0.822], [2.208, -1.175, -2.165], [3.235, -0.798, -2.377], [1.655, -0.316, -1.164], [1.491, -1.097, -3.396], [2.809, -3.453, -2.676], [1.221, -4.359, -0.43], [-0.985, -2.486, 0.144], [0.001, -0.0, 0.0], [-0.351, -0.642, -1.588], [1.474, -0.161, -3.645], [3.655, -3.075, -2.965], [1.612, -4.963, -1.079], [-0.954, -3.379, 0.521]]",C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,-14.15
mobley_1899443,"['C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[-2.933, -0.884, 3.671], [-1.505, -0.473, 3.345], [-1.466, 0.564, 2.22], [-0.06, 0.992, 1.873], [0.443, 0.814, 0.641], [0.739, 1.659, 2.955], [-2.954, -1.625, 4.477], [-3.428, -1.314, 2.795], [-3.513, -0.014, 3.996], [-1.039, -0.071, 4.252], [-0.934, -1.363, 3.056], [-1.964, 0.148, 1.334], [-2.049, 1.449, 2.505], [1.448, 1.133, 0.39], [-0.139, 0.341, -0.143], [1.294, 0.913, 3.533], [1.452, 2.37, 2.528], [0.102, 2.211, 3.655]]",CCCC(=C)C,2.49
mobley_1903702,"['C', 'C', 'C', 'H', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[0.978, -0.033, -0.236], [1.41, 0.679, -1.511], [0.639, 0.188, -2.739], [0.808, -0.886, -2.88], [1.061, 0.942, -3.993], [-0.755, 0.39, -2.527], [1.542, 0.335, 0.627], [1.13, -1.114, -0.311], [-0.085, 0.145, -0.046], [2.485, 0.524, -1.659], [1.246, 1.755, -1.374], [0.507, 0.587, -4.869], [0.895, 2.018, -3.884], [2.123, 0.773, -4.203], [-1.205, 0.067, -3.323]]",CC[C@H](C)O,-3.15
mobley_1905088,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'Br', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","[[1.885, -1.036, -0.112], [2.921, -1.631, 0.608], [2.878, -1.652, 2.002], [1.8, -1.079, 2.676], [0.764, -0.484, 1.955], [0.807, -0.463, 0.561], [1.755, -1.101, 4.166], [2.62, 0.493, 4.868], [1.918, -1.021, -1.198], [3.76, -2.078, 0.084], [3.69, -2.117, 2.555], [-0.08, -0.035, 2.471], [-0.001, -0.001, 0.0], [2.283, -1.966, 4.585], [0.728, -1.107, 4.551]]",c1ccc(cc1)CBr,-1.85
